Average electricity cost assumption: 0.05 USD/kWh,,,
Date,Lower bound cost of minting USD,Estimated cost of minting USD,Upper bound cost of minting USD
2013-08-28,1.4017445140227918,23.55987914935857,78.42413324983639
2013-08-29,1.4521606367712547,24.407250226791366,81.2447904300943
2013-08-30,1.5019893902728543,25.244749071207586,84.03258575598291
2013-08-31,1.5330937295226286,25.76753654525467,85.77279648737496
2013-09-01,1.533880268473693,25.78075633134833,85.81680139332421
2013-09-02,1.5340646694930096,25.783855659140702,85.82711817356885
2013-09-03,1.5347059862480321,25.794634617141703,85.86299825738449
2013-09-04,1.6014644393864559,26.91668009148112,89.5979683408098
2013-09-05,1.67220868736003,28.105716978086384,93.55593377191178
2013-09-06,1.7435039947068298,29.304015817998707,97.54472960989753
2013-09-07,1.8144273586056896,30.49606320295887,101.51271613332499
2013-09-08,1.8851025202637643,31.683938918446447,105.46681635621086
2013-09-09,1.9568993888261783,32.89066776932559,109.48367330177562
2013-09-10,2.0283848469142964,34.09216257572168,113.48310760270917
2013-09-11,2.0442451313682932,34.35873496553489,114.37045122985202
2013-09-12,2.044698451416198,34.366354161071435,114.39581336359753
2013-09-13,2.0456486916362975,34.38232536304472,114.44897695003924
2013-09-14,2.0492873815067765,34.44348279419774,114.6525526347682
2013-09-15,2.135748941113563,35.89668904899164,119.48986271785306
2013-09-16,2.2202884078729657,37.317589648407406,124.21963646740929
2013-09-17,2.284404911714887,38.39523045019655,127.80679603215916
2013-09-18,2.3629298284305866,39.71504124990212,132.20007060561983
2013-09-19,2.444430516056436,36.20049419249043,118.68027048293276
2013-09-20,2.5305054548239627,32.696678017579366,105.17152959679751
2013-09-21,2.6134903062779657,29.142921693838165,91.4972964987014
2013-09-22,2.613831205742172,24.198046000415236,73.19164832742933
2013-09-23,2.6150780929754616,19.279539296329414,54.977928543789616
2013-09-24,2.637189374720001,14.703073668716973,37.89954592256521
2013-09-25,2.691713579056355,10.056193046381154,20.357429228395194
2013-09-26,2.8178076788690176,10.527278313250568,21.311078878576172
2013-09-27,2.9329819124198115,10.957567158084426,22.182141582531063
2013-09-28,3.054501120541595,11.411560712682624,23.101191327822725
2013-09-29,3.17583045681268,11.864844909494925,24.018805072347757
2013-09-30,3.2978504505134643,12.320709389921358,24.941642258867343
2013-10-01,3.4181342770523915,12.745159200718499,25.851348813509468
2013-10-02,3.4914739447045156,12.994220510297554,26.40601670443178
2013-10-03,3.4910721361643366,12.967764339073161,26.402977826527497
2013-10-04,3.4975095688708833,12.966810471108191,26.451664128723895
2013-10-05,3.4980934447314254,12.943970896145284,26.45607998173353
2013-10-06,3.5539489950313414,13.124864671510968,26.878515496823603
2013-10-07,3.6885355376387485,13.595969553373195,27.896393490062838
2013-10-08,3.826904196397531,14.105997463482415,28.94287562695401
2013-10-09,3.963344768327417,14.608918431133194,29.974775643566534
2013-10-10,4.09976441628523,15.111762272866558,31.0065174121827
2013-10-11,4.236139631041974,15.61444233348877,32.037923132508595
2013-10-12,4.371460026719243,16.11323432310217,33.06135125635979
2013-10-13,4.451861188858407,16.40959360752421,33.669425228592225
2013-10-14,4.453842980677806,16.41689850697895,33.684413519702666
2013-10-15,4.452680200085219,16.412612489026092,33.67561941032716
2013-10-16,4.560353229979322,16.809496081774885,34.48995051261499
2013-10-17,4.8216212322511,17.772531890406867,36.46592035846929
2013-10-18,5.082834534455851,18.735366074183055,38.44147650772827
2013-10-19,5.34584766462922,19.70483443730032,40.43064475553274
2013-10-20,5.609518203396894,20.676726013408516,42.42478498439673
2013-10-21,5.871668600732968,21.64301433684096,44.40742838393544
2013-10-22,6.134529792268471,22.611922653003727,46.3954475198539
2013-10-23,6.289035857255584,23.181433163053214,47.56397685663262
2013-10-24,6.28857444991506,23.179732412148294,47.56048723301395
2013-10-25,6.287863687749975,23.177112537496804,47.55511173890993
2013-10-26,6.652461973391148,24.521024542737447,50.31256849600533
2013-10-27,7.0570544005573135,26.01235525248518,53.37250093698493
2013-10-28,7.470565268118804,27.53655940017085,56.49988354078578
2013-10-29,7.881828573134636,29.052479015518887,59.61026782952977
2013-10-30,8.29762182583524,30.58509605188186,62.75491211165438
2013-10-31,8.715179801653992,32.124217870844774,65.91290299434785
2013-11-01,9.130639099791905,33.65560394819428,69.05502157818557
2013-11-02,9.182284183439831,33.84596811242519,69.44561333487827
2013-11-03,9.188104956193817,33.867423524290615,69.48963583798403
2013-11-04,9.183428360934796,33.8501855592212,69.45426674903038
2013-11-05,9.26350435668871,34.14534627791749,70.05988148796003
2013-11-06,9.617420083838214,35.449882292735154,72.73654605744511
2013-11-07,9.971201700056643,36.753923973658765,75.41219634598689
2013-11-08,10.332007214678198,38.0838557965806,78.14096837666409
2013-11-09,10.718066613398522,39.50687362499365,81.06073552743241
2013-11-10,11.11665813593296,40.97608495542862,84.07528312795304
2013-11-11,11.513700767477143,42.43958706209981,87.07811646624236
2013-11-12,11.842843886527508,43.65281105835709,89.5674258059196
2013-11-13,11.893087106579044,43.83800794289664,89.94741526852967
2013-11-14,11.94359403550897,44.02417686033244,90.32939916133117
2013-11-15,11.990167182847264,44.1958458294273,90.68163186478817
2013-11-16,12.010935132509763,44.272396647066444,90.83869986368775
2013-11-17,12.138425910755288,44.742328608321635,91.80291259256069
2013-11-18,12.478859547149312,45.99716953587313,94.37761211251711
2013-11-19,12.804774966203581,47.19849620582663,96.8425103578074
2013-11-20,13.135076434696177,48.41598988678344,99.34058029407095
2013-11-21,13.46212918369581,49.62150876341395,101.81408016549715
2013-11-22,13.791237475744785,50.834604387083864,104.30312610857025
2013-11-23,14.119463084890812,52.04444643497789,106.78549632103531
2013-11-24,14.33469518047991,52.83779354758599,108.41329661439724
2013-11-25,14.34074076479082,52.860077616530084,108.45901936726041
2013-11-26,14.342123415363789,52.86517407687355,108.469476353251
2013-11-27,14.34046426200258,52.85905842518654,108.45692817673151
2013-11-28,14.341302744856884,52.86214907925285,108.46326962238106
2013-11-29,14.433293532388689,53.20122780947268,109.15899592900378
2013-11-30,14.763324674824279,87.63846670130262,226.82645164139973
2013-12-01,15.093712445864842,122.1016785085376,344.5820915153267
2013-12-02,15.42120247422213,156.50341618224994,462.13972378165727
2013-12-03,15.756215313700569,190.9778248467854,579.9100578674921
2013-12-04,16.08957193775935,225.4158433586695,697.5628712062271
2013-12-05,16.42174266693784,259.83521934600833,815.157239097155
2013-12-06,16.66324330265736,293.9784536644373,932.2671856883019
2013-12-07,16.6561365822919,293.8530745515169,931.8695822881567
2013-12-08,16.65965699727369,293.9151828778377,932.0665407858463
2013-12-09,16.663207026697,293.9778136719377,932.2651561381799
2013-12-10,16.9106241063307,298.34282768270276,946.1075288582942
2013-12-11,17.588670416677477,310.30514511443795,984.0425403102674
2013-12-12,18.270280982462207,279.6225745555545,874.1154001384641
2013-12-13,18.947306796839644,248.8650355956365,763.9522688948897
2013-12-14,19.637025832699198,218.28578716937454,654.3410388405197
2013-12-15,20.31384691076668,187.4860226556694,544.0325856791784
2013-12-16,20.992708854228958,156.7441605106723,433.9142266820532
2013-12-17,21.425104038546976,121.6453907496358,309.976641918443
2013-12-18,21.426562578371463,78.97846976837639,162.0490882428489
2013-12-19,21.428043886072086,78.98392987962957,162.060291372675
2013-12-20,21.427346062253246,78.98135769581904,162.05501373128092
2013-12-21,21.990500722583388,81.05714998182484,166.31415230810188
2013-12-22,22.90921119118999,84.44352363393736,173.2623593876238
2013-12-23,23.82902055620813,87.83394782643404,180.21887742047352
2013-12-24,24.747986385145257,91.221262738633,187.1690157901211
2013-12-25,25.668946544747467,94.6159287685656,194.13423728216645
2013-12-26,26.58725369633739,98.00081579114097,201.07939407517665
2013-12-27,27.509297754634822,101.39947707976327,208.05281309282438
2013-12-28,27.86294409027445,102.70302011546256,210.72744025437729
2013-12-29,27.860042031265383,102.69232310427027,210.7054919827063
2013-12-30,27.86048058689752,102.69393962360732,210.70880877885926
2013-12-31,27.86236656839588,102.7008913655028,210.723072456532
2014-01-01,24.68602395617442,98.37956797573224,210.75884904675834
2014-01-02,21.666739507846568,96.0799634970085,216.68165574367382
2014-01-03,18.64941517135627,93.81602188567062,222.7119088494745
2014-01-04,15.633361356526562,91.55672685691448,228.75165180276028
2014-01-05,12.619404798934855,89.31068348078101,234.82523866900888
2014-01-06,9.599162322777245,87.01007759142453,240.74903963565296
2014-01-07,6.5804726317732785,84.740721671885,246.767723691498
2014-01-08,6.741086769969909,86.8090469644746,252.79075387387158
2014-01-09,6.745117797272242,86.86095693839187,252.9419173977091
2014-01-10,6.745859561953424,86.8705090903286,252.96973357325342
2014-01-11,6.746919968782654,86.88416458971336,253.0094988293495
2014-01-12,6.747503326035138,86.89167683348889,253.03137472631767
2014-01-13,6.970263515288671,89.76029437107498,261.38488182332514
2014-01-14,7.221883211719832,93.00055321805863,270.82062043949367
2014-01-15,7.473080165742955,96.23536815565413,280.24050621536077
2014-01-16,7.725035685692632,99.47995160497352,289.68883821347373
2014-01-17,7.97585970769414,102.70996407161985,299.0947390385303
2014-01-18,8.227420912964742,105.94946969259153,308.52828423617785
2014-01-19,8.479472757597508,109.1952935730496,317.9802284099065
2014-01-20,8.511962147893462,109.61367908035574,319.1985805460048
2014-01-21,8.51212782728249,109.61581263394346,319.2047935230934
2014-01-22,8.51295481976065,109.62646231571223,319.2358057410243
2014-01-23,8.511811132222032,109.61173436031865,319.1929174583262
2014-01-24,8.6230243415964,111.04389404689277,323.3634128098649
2014-01-25,8.898114831465444,114.58640048085593,333.6793061799541
2014-01-26,9.172254260068652,118.11665952431524,343.95953475257437
2014-01-27,9.447137409155149,121.65649590575659,354.26765284331805
2014-01-28,9.721805358437214,125.1935610293033,364.5677009413956
2014-01-29,9.99595387853856,128.72393714947674,374.84827044519596
2014-01-30,10.271622411620099,132.27388739511198,385.1858404357537
2014-01-31,10.436181797618122,134.3930180271616,391.3568174106796
2014-02-01,10.436724917789606,134.4000121137358,391.3771844171102
2014-02-02,10.437921605130132,134.41542257959844,391.42206019238
2014-02-03,10.438438144979418,134.42207437530527,391.4414304367282
2014-02-04,10.439099881470053,134.43059595588323,391.46624555512693
2014-02-05,10.63481780047074,136.95097384183586,398.8056675176527
2014-02-06,10.924961459674034,140.68732903168836,409.68605473777615
2014-02-07,11.213853304004155,144.4075638451351,420.5194989001557
2014-02-08,11.504302045653528,148.14784776596136,431.4113267120073
2014-02-09,11.7935997928135,151.87330963537426,442.25999223050627
2014-02-10,12.08324654637824,155.60326587111356,453.1217454891839
2014-02-11,12.373882565390556,159.34596147568604,464.0205962021458
2014-02-12,12.468532521619116,160.5648261448123,467.56996956071686
2014-02-13,12.468632633194648,160.56611534205283,467.57372374479934
2014-02-14,12.46945597767565,160.57671804635825,467.6045991628369
2014-02-15,12.469444129007531,160.57656546390052,467.60415483778246
2014-02-16,12.475841518042305,160.65894850748387,467.84405692658635
2014-02-17,12.815709512633626,165.03563400508523,480.58910672376095
2014-02-18,13.161044637416058,169.48272304112427,493.53917390310227
2014-02-19,13.507436930323454,173.94342586979658,506.52888488712955
2014-02-20,13.852720969291147,178.3898570429357,519.477036348418
2014-02-21,14.197632327421925,182.83148897978273,532.4112122783221
2014-02-22,14.543077952544095,187.28000099545534,545.3654232204036
2014-02-23,14.882613856314562,191.65240995892393,558.0980196117961
2014-02-24,14.888265204789747,191.72518578750103,558.3099451796154
2014-02-25,14.885794584256445,191.69337011426828,558.2172969096166
2014-02-26,14.885336405802844,191.68746987351275,558.2001152176066
2014-02-27,14.885603471027817,191.69090903376218,558.2101301635431
2014-02-28,15.109619985084061,194.5757050248414,566.6107494406522
2014-03-01,15.574381620211023,200.56072138611316,584.0393107579133
2014-03-02,16.040029762445975,206.5571538349978,601.501116091724
2014-03-03,16.502556365134318,212.51338833326255,618.8458636925369
2014-03-04,16.96772862716276,203.79022401619048,594.8586879377665
2014-03-05,17.432743667872725,195.05200151405148,570.8289156679587
2014-03-06,17.89854764194977,186.3183916315886,546.8131089337396
2014-03-07,18.141484123799597,174.71534162064765,514.4413459128389
2014-03-08,18.143069331996312,159.99538615566772,472.99390724903134
2014-03-09,18.14419381538013,145.2689801729537,431.5277342343014
2014-03-10,18.1448993433564,130.56185547983256,390.1153358821626
2014-03-11,18.14721886757389,130.57854564602945,390.16520565283867
2014-03-12,18.147443002154933,130.58015840927624,390.1700245463311
2014-03-13,18.42900410673006,132.6061349412287,396.2235882946963
2014-03-14,18.7223165942108,134.71666869929624,402.52980677553217
2014-03-15,19.018007666307124,136.84431759341103,408.8871648256032
2014-03-16,19.312847494320938,138.96584134983425,415.2262211279002
2014-03-17,19.611222041621073,141.11279922412658,421.64127389485304
2014-03-18,19.909117425044332,143.25630926860956,428.0460246384531
2014-03-19,20.205089960146488,145.38598343338555,434.4094341431495
2014-03-20,20.2190656528463,145.4865457090959,434.70991153619536
2014-03-21,20.221944304338137,145.50725908275217,434.77180254327004
2014-03-22,20.217504030074736,145.47530903245436,434.6763366466068
2014-03-23,20.219830196862286,145.49204699534909,434.72634923253906
2014-03-24,20.248715543618466,145.69989187766564,435.34738418779705
2014-03-25,20.75963074207112,149.37618872784626,446.3320609545291
2014-03-26,21.27217567790853,153.0642123742395,457.35177707503334
2014-03-27,21.786265550229256,156.76335263087367,468.40470932992895
2014-03-28,22.301578129695947,160.47129089242728,479.48392978846283
2014-03-29,22.821708046773587,164.21389236842236,490.66672300563215
2014-03-30,23.333346035869425,167.89539006792774,501.6669397711927
2014-03-31,23.819870173171843,171.39618072539625,512.1272087231946
2014-04-01,23.822770724778906,172.05156744575942,512.1895705827465
2014-04-02,23.82669479517853,172.71449206882525,512.2739380963383
2014-04-03,23.82859199073416,173.36280141601395,512.3147278007845
2014-04-04,23.828465259357557,173.99650184028926,512.3120030761876
2014-04-05,24.225816028777377,159.98496371396917,457.9486097583186
2014-04-06,24.9831873560619,146.97784265063714,405.41144125589364
2014-04-07,25.735745184793377,133.95461309700147,352.83986533219144
2014-04-08,26.486174711014172,120.29204165570557,300.26163835203045
2014-04-09,27.233035110566327,106.61532845878307,247.65035029400988
2014-04-10,27.985171383906145,92.95393825510278,195.06796106548967
2014-04-11,28.739833216194416,79.30065064524169,142.50215202751755
2014-04-12,29.099551107243844,80.29320556351033,144.28575923260252
2014-04-13,29.102073143005548,80.30016451401464,144.29826436862157
2014-04-14,29.10463832171789,80.30724250710456,144.3109834224899
2014-04-15,29.10746094427673,80.31503085450929,144.32497897305453
2014-04-16,29.113523098701258,80.33175791018013,144.3550372564454
2014-04-17,29.27307999087955,80.7720167408243,145.14617617277764
2014-04-18,29.857911488966504,82.3857184616121,148.0459754313171
2014-04-19,30.438058818130944,83.98649534597189,150.92254894087958
2014-04-20,31.021410558531702,85.59611403167625,153.8150110428957
2014-04-21,31.605963304299202,87.20904660254814,156.713428149872
2014-04-22,32.18736957855615,88.81329724279966,159.59624394983388
2014-04-23,32.77187038723352,90.42608650577516,162.49440353453932
2014-04-24,33.195398887275,91.59471143715324,164.59440607271998
2014-04-25,33.19527754872626,91.59437663264028,164.5938044337269
2014-04-26,33.19988680643123,91.60709476959833,164.61665874666832
2014-04-27,33.1986757123582,91.60375304707472,164.61065371837134
2014-04-28,33.1969369280806,91.59895529047299,164.60203221734847
2014-04-29,33.25549223393961,91.76052455980104,164.89236991815451
2014-04-30,33.947400455773696,93.66967872104782,168.32309304988553
2014-05-01,34.64907907138483,95.6057919317,171.80226121360099
2014-05-02,35.34387596833004,97.52291669646738,175.24730740756928
2014-05-03,36.03552797412901,99.43136389124923,178.67676013052258
2014-05-04,36.730038349496674,101.34769806870345,182.12038565022684
2014-05-05,37.42013750446788,103.2518605454749,185.5421387952783
2014-05-06,38.06142353540823,105.02133495824287,188.72185938679144
2014-05-07,38.063481443348444,105.02701325976254,188.73206321462678
2014-05-08,38.059345758367165,105.01560183272287,188.71155704099985
2014-05-09,38.05565656629193,105.00542239536425,188.6932647354736
2014-05-10,38.05895245760015,105.01451661394344,188.70960691814176
2014-05-11,38.05963198281328,105.01639160017338,188.71297624198226
2014-05-12,38.32532964577897,105.74952033441487,190.0303982491482
2014-05-13,38.905057012979036,107.34913843483977,192.90488944030457
2014-05-14,39.485722543989745,108.95134517243723,195.7840323759916
2014-05-15,40.06643946854483,110.55369371814741,198.66343013885927
2014-05-16,40.652143855610404,112.16980396592366,201.56755748646586
2014-05-17,41.23248404232782,113.77111299427042,204.44508725127616
2014-05-18,41.81533968616129,115.37936282093266,207.33508953287787
2014-05-19,42.13784361796031,116.26923477791046,208.9341769031135
2014-05-20,42.1376288998975,116.26864231510953,208.93311225580683
2014-05-21,42.139013275867896,116.2724621673113,208.93997647639958
2014-05-22,42.13931571572348,116.2732966772804,208.94147607905754
2014-05-23,42.13585798458376,116.2637559006491,208.9243314378609
2014-05-24,42.68344517305178,117.77469091561099,211.6394603738013
2014-05-25,43.77032816206884,120.77368285672398,217.0286066423941
2014-05-26,44.85636509383595,123.77034030654396,222.41355786302148
2014-05-27,45.94100639906046,126.76314686091676,227.79158907878147
2014-05-28,47.02771238091886,129.76165039338989,233.17985768392901
2014-05-29,48.11426101915338,132.7597197740134,238.5673461243192
2014-05-30,49.20554471735904,135.77085441266158,243.9783126493172
2014-05-31,49.74517904270693,137.25984541649524,246.65400850640592
2014-06-01,49.74551282711433,137.26076641420886,246.65566352632234
2014-06-02,49.750187793954645,137.27366585970645,246.678843648155
2014-06-03,49.75505764302859,137.28710303580985,246.70299006431082
2014-06-04,49.75926396301845,137.2987093631503,246.72384647103257
2014-06-05,49.87635881309739,137.62180441135797,247.30444372092143
2014-06-06,50.75852573357922,140.0559316467415,251.67853607109254
2014-06-07,51.64478759901133,142.50135789685731,256.07293259155784
2014-06-08,52.52907384661437,144.94133290520378,260.45753330736034
2014-06-09,53.411074506490365,147.3750013844727,264.83080127925655
2014-06-10,54.296072288576795,149.8169397009242,269.2189300320648
2014-06-11,55.17774344843718,152.2496990042272,273.5905642275585
2014-06-12,55.94732670928498,154.37317873536662,277.40642738898316
2014-06-13,55.949291585496134,154.3786003382274,277.4161699329448
2014-06-14,55.951707580723216,154.38526669540565,277.428149282879
2014-06-15,55.955623369406794,154.39607137155187,277.4475651336982
2014-06-16,55.95758528357044,154.4014848013556,277.4572929907915
2014-06-17,55.95972659215413,154.40739322687224,277.46791034820745
2014-06-18,56.956259801515046,157.15708670273355,282.40907078684216
2014-06-19,58.1172613453713,160.3605909518832,288.16572279182185
2014-06-20,59.281922053524276,163.57419178396586,293.9405182140921
2014-06-21,60.44332509908959,166.77880388042013,299.6991610050709
2014-06-22,61.60413445670441,169.98177783790535,305.4548600834004
2014-06-23,62.76392260923382,173.18193402581255,311.20549566949455
2014-06-24,63.92637083554771,176.38943004691527,316.96932083243803
2014-06-25,64.09330057864729,176.8500324846629,317.79701692413585
2014-06-26,64.09739872004857,176.8613403192322,317.8173369435529
2014-06-27,64.09873852174105,176.86503717944535,317.82398014927486
2014-06-28,64.09794061277793,176.86283554175816,317.8200238373675
2014-06-29,65.5060118524228,180.74806913440725,324.80173386846064
2014-06-30,67.77630240688246,187.0123893469877,336.0586290391657
2014-07-01,70.04031682666502,193.2593920769061,347.28440493749446
2014-07-02,72.31016992601892,199.52250523743956,358.53913105267594
2014-07-03,74.58420899840549,205.79716858278357,369.8146126872439
2014-07-04,76.86346615549284,212.0862299766056,381.115967412088
2014-07-05,79.14589525522833,218.38404358251987,392.4330497387614
2014-07-06,80.01432314853892,220.78026128009517,396.739019183558
2014-07-07,80.02034687635644,220.79688230679514,396.76888693438195
2014-07-08,80.02874270243284,220.82004856755776,396.81051637860776
2014-07-09,80.03797547593513,220.84552418324714,396.85629570110297
2014-07-10,80.03992693017514,220.85090875140986,396.8659716942339
2014-07-11,80.03658886730669,220.841698170563,396.84942041021014
2014-07-12,80.05771298284738,220.89998508176672,396.9541611685013
2014-07-13,80.41316259284984,221.8807627060749,398.716604742257
2014-07-14,80.75948072345457,222.83634421138873,400.4337712451411
2014-07-15,81.11268942241149,223.81093858116608,402.18510359761416
2014-07-16,81.45701900530425,224.76103316781158,403.8924101849504
2014-07-17,81.81146991199962,225.73905511078166,405.6499018381633
2014-07-18,82.16358278935103,226.7106258246576,407.39580072357865
2014-07-19,82.49261105548258,227.61850011149264,409.02723802695215
2014-07-20,82.49202281448592,227.61687700208134,409.0243213222063
2014-07-21,82.50196633625536,227.64431375650128,409.0736247833719
2014-07-22,82.49942433940689,227.63729972818356,409.0610206732981
2014-07-23,82.50599859399954,227.65543980098025,409.09361812855775
2014-07-24,82.50300110252991,227.64716894491585,409.07875551672925
2014-07-25,82.6044130026431,227.92699066836326,409.5815912116554
2014-07-26,83.5530577894203,230.54454757124248,414.28530409017213
2014-07-27,84.50615825358841,233.17439884317767,419.0111097766802
2014-07-28,85.45720826646968,235.79859238843295,423.72674860805
2014-07-29,86.41401757200595,238.43867731521996,428.47094402815577
2014-07-30,87.37169527769564,241.08115838316306,433.21944528016223
2014-07-31,88.32438548432023,243.70987764817633,437.94321676617926
2014-08-01,89.1762056566924,246.0602703381308,442.16683931786076
2014-08-02,89.18247197551474,246.07756073630483,442.1979099197935
2014-08-03,89.18312805629223,246.07937103325887,442.20116299791664
2014-08-04,89.17445161623417,246.05543048577155,442.15814217135465
2014-08-05,89.16448497564087,246.0279299405231,442.1087240789689
2014-08-06,89.1570859253993,246.0075140427028,442.07203699820366
2014-08-07,89.1591923569486,246.01332623343976,442.0824814230761
2014-08-08,89.72151494348255,247.56492003181742,444.87067362001665
2014-08-09,90.39755658290298,249.43029417877344,448.222724682837
2014-08-10,91.0729969207069,251.29400917868202,451.571794281787
2014-08-11,91.75928620284911,253.1876592286088,454.9746567438969
2014-08-12,92.44371184502127,255.0761670127095,458.3682786267613
2014-08-13,93.11446426741689,256.92694683866455,461.69410390034653
2014-08-14,93.78902105573549,258.7882238964829,465.03879255170614
2014-08-15,93.89745122255147,259.08741083724897,465.5764272693381
2014-08-16,93.8834613729451,259.04880921531645,465.5070606985424
2014-08-17,93.79676682911197,258.8095964933204,465.0771988071274
2014-08-18,93.79986119949525,258.8181346634234,465.09254177851744
2014-08-19,94.29876553622118,260.1947410693995,467.5662840965224
2014-08-20,97.10419622063075,267.93565163559043,481.47659133056453
2014-08-21,99.90206680315292,275.65570192071766,495.34941293341325
2014-08-22,102.70338560469885,283.38526673608214,509.23933201305863
2014-08-23,105.51577957660155,291.14539081769897,523.1841656636424
2014-08-24,108.37912508487705,299.046103397354,537.3816348646002
2014-08-25,111.15860477821215,306.71540845137605,551.1632680020482
2014-08-26,113.4613482661107,284.5471423488314,498.4060077910429
2014-08-27,113.46213896375518,256.02973765196106,434.2405883409347
2014-08-28,113.46814513510546,227.5163601097829,370.07771063547983
2014-08-29,113.47333050442123,199.0013625070821,305.91221378881073
2014-08-30,113.4754546088628,170.46633621288495,241.70547880642275
2014-08-31,113.60730750193787,142.10418591011342,177.72555422822433
2014-09-01,104.54534783878076,110.29726270952806,116.04917385225693
2014-09-02,95.4687212221272,106.97229943249734,118.47587018699366
2014-09-03,86.39823472981577,103.65725886201844,120.9162718080403
2014-09-04,77.31966634763364,100.3323704695474,123.3450596761179
2014-09-05,68.23945519425267,97.00421982025189,125.76896580279507
2014-09-06,59.145090180007216,93.65581341106578,128.16651427451035
2014-09-07,49.95688374546197,90.22272315737453,130.4885364715798
2014-09-08,49.9549249688081,90.2191855835605,130.48342010162887
2014-09-09,49.94966513894018,90.20968626858226,130.4696813042881
2014-09-10,49.944866596798526,90.20102004469585,130.4571474011637
2014-09-11,49.94863230562437,90.20782095939296,130.46698351976482
2014-09-12,49.951477187102704,90.21295884900478,130.474414416024
2014-09-13,50.08064633443614,90.44623985747835,130.81180721815915
2014-09-14,50.703647044042704,91.57138651066181,132.439099489461
2014-09-15,51.33113340757433,92.70463430791025,134.0781083926245
2014-09-16,51.95932209303856,93.83915050687918,135.71895177692946
2014-09-17,52.58895822079601,94.97628080375648,137.36357591400176
2014-09-18,53.21113519769369,96.09993978592088,138.98871657640478
2014-09-19,53.83778143163632,97.23167029919081,140.6255310416391
2014-09-20,54.347139004520805,98.15157610277573,141.95598480983372
2014-09-21,54.35227571353926,98.160853060043,141.96940201266634
2014-09-22,54.35422764386664,98.1643782693104,141.97450049985406
2014-09-23,54.35466870196389,98.16517482545284,141.9756525538113
2014-09-24,54.34994334076834,98.156640767221,141.96330980101172
2014-09-25,54.53733827793151,98.4950782410817,142.45278971367392
2014-09-26,55.690657193356195,100.5779858489442,145.46528541147512
2014-09-27,56.942487629069795,102.83880642808256,148.73509548007627
2014-09-28,58.19031830268478,105.0924033895438,151.99445807751118
2014-09-29,59.44072974688716,107.35066125322275,155.260561707446
2014-09-30,60.69975799828128,109.62448117264803,158.54917263718025
2014-10-01,61.95538509245319,111.89215856188595,161.82889966553876
2014-10-02,63.020432604709285,113.81564697115769,164.6108284154404
2014-10-03,63.11793776340027,113.99174244147996,164.86551414645686
2014-10-04,63.11623964403054,113.9886756178053,164.86107861936435
2014-10-05,63.12151012933143,113.99819417662152,164.8748452489426
2014-10-06,63.124972974798276,114.00444811650866,164.88389028144096
2014-10-07,63.11842727514584,113.99262650548461,164.86679276246483
2014-10-08,63.117332574245665,113.99064946270586,164.86393337837941
2014-10-09,63.1413809595771,114.0340811311661,164.92674831740547
2014-10-10,63.230258828773344,114.1945956145788,165.15889936860438
2014-10-11,63.3220710720498,114.3604096123012,165.3987150728096
2014-10-12,63.40830824577093,114.51615496843992,165.6239685663152
2014-10-13,63.49587740938817,114.6743059140917,165.852701248255
2014-10-14,63.58205478406493,114.82994327244865,166.07779854527266
2014-10-15,63.67298701294688,114.99416795376185,166.31531563151376
2014-10-16,63.73785190352142,115.11131471365103,166.4847442268318
2014-10-17,63.738892779121116,115.1131945473002,166.4874630179867
2014-10-18,63.74208206772619,115.11895444025811,166.49579351363133
2014-10-19,63.740210202794565,115.1155738300428,166.49090415911024
2014-10-20,63.73624031575782,115.1084041670809,166.48053472229705
2014-10-21,63.74340404175348,115.12134194099362,166.49924654038446
2014-10-22,63.74401759148507,115.12245001906864,166.5008491464824
2014-10-23,63.91757614733698,115.4358988245627,166.95418811095084
2014-10-24,64.17276199507738,115.89676748505943,167.6207394508936
2014-10-25,64.42709899819906,116.35610312213082,168.2850735890479
2014-10-26,64.67978990144393,116.81246588334729,168.94510807622905
2014-10-27,64.93862270033176,117.27992098076872,169.62118533696864
2014-10-28,65.18945692613129,117.73293056054982,170.27637013969434
2014-10-29,65.44013020928455,118.18564947600741,170.9311345565034
2014-10-30,65.5228903022421,118.33511518314465,171.147305834586
2014-10-31,65.52789241087157,118.34414905051676,171.16037145808767
2014-11-01,65.52370668587517,118.33658958164582,171.14943824752882
2014-11-02,65.52702038023904,118.34257415287614,171.1580936938945
2014-11-03,65.5226039511681,118.33459802971677,171.14655787895387
2014-11-04,65.52658818600725,118.34179360497959,171.15696479255897
2014-11-05,66.33616024354764,119.80389032013045,173.2715857423961
2014-11-06,67.27355360052367,121.4968338145031,175.72007888446674
2014-11-07,68.20638041355419,123.18153007647668,178.15664410807037
2014-11-08,69.15043397345339,124.88650197613518,180.6225338543102
2014-11-09,70.08339748210021,126.57144511200924,183.05945613002703
2014-11-10,71.02621603359783,128.2741865718813,185.5221200057408
2014-11-11,71.9607326888336,129.96193470887258,187.96309913629173
2014-11-12,72.08710455997891,130.1901638034517,188.29318538828744
2014-11-13,72.08427605359519,130.1850554874545,188.2857972641544
2014-11-14,72.08634056743738,130.18878402388177,188.29118982208823
2014-11-15,72.08363595468013,130.18389946123995,188.28412531097476
2014-11-16,72.08973600217489,130.1949162191941,188.30005877620155
2014-11-17,72.08870360628453,130.19305170000032,188.29736213424368
2014-11-18,72.1193192695243,130.2483439500701,188.37733095514972
2014-11-19,72.3025930970386,130.57933865114202,188.85604643403622
